uf,ano,faixa_etaria,numero_dose,reforco,imunizante,doenca,meta,meta_atingida,populacao,qt_dose,homog_geo,cobertura,abandono,ultima_dose
CE,2015,4,2,1,,Difteria,95,0,129996,102263,17.3913,78.6663,15.6976,1
RN,2015,4,2,1,,Difteria,95,0,49197,32310,20.4819,65.6747,16.6774,1
PB,2015,4,2,1,,Difteria,95,0,55641,36433,17.5676,65.4787,12.3617,1
PE,2015,4,2,1,,Difteria,95,0,141416,109166,16.7568,77.1949,16.955,1
AL,2015,4,2,1,,Difteria,95,0,54436,39136,18.6275,71.8936,14.2601,1
SE,2015,4,2,1,,Difteria,95,0,34457,24368,5.33333,70.72,17.8228,1
BA,2015,4,2,1,,Difteria,95,0,212487,151146,14.6283,71.1319,11.2592,1
MG,2015,4,2,1,,Difteria,95,0,261026,209576,26.8464,80.2893,11.1544,1
ES,2015,4,2,1,,Difteria,95,0,54665,40269,17.9487,73.6651,18.3632,1
RJ,2015,4,2,1,,Difteria,95,0,213176,157053,10.8696,73.6729,15.7242,1
SP,2015,4,2,1,,Difteria,95,0,598396,121150,1.26316,20.2458,77.7754,1
PR,2015,4,2,1,,Difteria,95,0,150193,117462,26.6332,78.2074,10.5576,1
SC,2015,4,2,1,,Difteria,95,0,88406,71123,18.43,80.4504,13.0079,1
RS,2015,4,2,1,,Difteria,95,0,134581,94231,19.5565,70.0181,14.4863,1
MS,2015,4,2,1,,Difteria,95,0,41756,36625,38.4615,87.7119,15.6902,1
MT,2015,4,2,1,,Difteria,95,0,50821,37901,17.8571,74.5774,20.1311,1
GO,2015,4,2,1,,Difteria,95,0,98639,65253,13.8776,66.1534,14.8855,1
DF,2015,4,2,1,,Difteria,95,0,36853,26422,0.0,71.6957,-3.88456,1
RO,2016,0,1,0,,Difteria,95,1,27478,30146,86.5385,109.71,,0
AC,2016,0,1,0,,Difteria,95,1,16490,15914,63.6364,96.507,,0
AM,2016,0,1,0,,Difteria,95,0,80538,72503,41.9355,90.0233,,0
RR,2016,0,1,0,,Difteria,95,1,10850,11536,73.3333,106.323,,0
PA,2016,0,1,0,,Difteria,95,0,142731,117315,39.5833,82.1931,,0
AP,2016,0,1,0,,Difteria,95,1,16257,16885,68.75,103.863,,0
TO,2016,0,1,0,,Difteria,95,1,24515,24353,78.4173,99.3392,,0
MA,2016,0,1,0,,Difteria,95,0,117803,101733,54.3779,86.3586,,0
PI,2016,0,1,0,,Difteria,95,0,48047,39966,46.6368,83.1811,,0
CE,2016,0,1,0,,Difteria,95,1,132101,149382,89.6739,113.082,,0
RN,2016,0,1,0,,Difteria,95,0,48081,42345,55.0898,88.0701,,0
PB,2016,0,1,0,,Difteria,95,1,57272,54932,60.9865,95.9142,,0
PE,2016,0,1,0,,Difteria,95,1,137706,142269,77.8378,103.314,,0
AL,2016,0,1,0,,Difteria,95,1,51087,50518,76.4706,98.8862,,0
SE,2016,0,1,0,,Difteria,95,0,33620,31088,81.3333,92.4688,,0
BA,2016,0,1,0,,Difteria,95,0,205976,168845,40.0,81.9731,,0
MG,2016,0,1,0,,Difteria,95,1,263737,251740,80.2817,95.4511,,0
ES,2016,0,1,0,,Difteria,95,1,56484,53896,82.0513,95.4182,,0
RJ,2016,0,1,0,,Difteria,95,1,223599,234255,80.4348,104.766,,0
SP,2016,0,1,0,,Difteria,95,0,614737,575231,70.7621,93.5735,,0
PR,2016,0,1,0,,Difteria,95,1,157523,150583,76.4411,95.5943,,0
SC,2016,0,1,0,,Difteria,95,1,95977,94126,71.8644,98.0714,,0
RS,2016,0,1,0,,Difteria,95,0,144862,135492,75.8064,93.5318,,0
MS,2016,0,1,0,,Difteria,95,1,43521,46125,73.4177,105.983,,0
MT,2016,0,1,0,,Difteria,95,1,55648,55666,72.3404,100.032,,0
GO,2016,0,1,0,,Difteria,95,0,99683,90417,74.3902,90.7045,,0
DF,2016,0,1,0,,Difteria,95,1,43024,65162,100.0,151.455,,0
RO,2016,0,2,0,,Difteria,95,1,27478,28151,84.6154,102.449,6.61779,0
AC,2016,0,2,0,,Difteria,95,0,16490,14377,31.8182,87.1862,9.65816,0
AM,2016,0,2,0,,Difteria,95,0,80538,68133,30.6452,84.5973,6.02734,0
RR,2016,0,2,0,,Difteria,95,1,10850,10741,46.6667,98.9954,6.89147,0
PA,2016,0,2,0,,Difteria,95,0,142731,108593,29.8611,76.0823,7.43468,0
AP,2016,0,2,0,,Difteria,95,0,16257,14929,43.75,91.8312,11.5842,0
TO,2016,0,2,0,,Difteria,95,1,24515,23717,74.8201,96.7449,2.61159,0
MA,2016,0,2,0,,Difteria,95,0,117803,94299,41.4747,80.048,7.30736,0
PI,2016,0,2,0,,Difteria,95,0,48047,39402,46.6063,82.0072,1.4112,0
CE,2016,0,2,0,,Difteria,95,1,132101,148588,88.0435,112.481,0.531523,0
RN,2016,0,2,0,,Difteria,95,0,48081,39997,43.7126,83.1867,5.54493,0
PB,2016,0,2,0,,Difteria,95,1,57272,54969,61.435,95.9788,-0.067356,0
PE,2016,0,2,0,,Difteria,95,1,137706,138295,78.3784,100.428,2.7933,0
AL,2016,0,2,0,,Difteria,95,0,51087,46907,73.5294,91.8179,7.14795,0
SE,2016,0,2,0,,Difteria,95,0,33620,29860,72.0,88.8162,3.95008,0
BA,2016,0,2,0,,Difteria,95,0,205976,161745,36.0577,78.5261,4.20504,0
MG,2016,0,2,0,,Difteria,95,1,263737,253281,77.23,96.0354,-0.61214,0
ES,2016,0,2,0,,Difteria,95,0,56484,53310,76.9231,94.3807,1.08728,0
RJ,2016,0,2,0,,Difteria,95,1,223599,223220,76.087,99.8305,4.71068,0
SP,2016,0,2,0,,Difteria,95,0,614737,573602,68.3721,93.3085,0.283191,0
PR,2016,0,2,0,,Difteria,95,0,157523,149390,72.1805,94.8369,0.792254,0
SC,2016,0,2,0,,Difteria,95,1,95977,93176,71.8644,97.0816,1.00929,0
RS,2016,0,2,0,,Difteria,95,0,144862,132811,72.9839,91.681,1.97871,0
MS,2016,0,2,0,,Difteria,95,1,43521,44621,65.8228,102.528,3.2607,0
MT,2016,0,2,0,,Difteria,95,1,55648,55450,73.7589,99.6442,0.388029,0
GO,2016,0,2,0,,Difteria,95,0,99683,88397,70.3252,88.6781,2.23409,0
DF,2016,0,2,0,,Difteria,95,1,43024,64501,100.0,149.919,1.01439,0
RO,2016,0,3,0,,Difteria,95,1,27478,28387,88.4615,103.308,5.83494,1
AC,2016,0,3,0,,Difteria,95,0,16490,12789,27.2727,77.5561,19.6368,1
AM,2016,0,3,0,,Difteria,95,0,80538,66399,16.129,82.4443,8.41896,1
RR,2016,0,3,0,,Difteria,95,0,10850,10143,33.3333,93.4839,12.0752,1
PA,2016,0,3,0,,Difteria,95,0,142731,96109,16.6667,67.3358,18.0761,1
AP,2016,0,3,0,,Difteria,95,0,16257,15064,31.25,92.6616,10.7847,1
TO,2016,0,3,0,,Difteria,95,0,24515,21982,58.9928,89.6675,9.73597,1
MA,2016,0,3,0,,Difteria,95,0,117803,85227,31.3364,72.3471,16.2248,1
PI,2016,0,3,0,,Difteria,95,0,48047,37837,42.3423,78.75,5.32703,1
CE,2016,0,3,0,,Difteria,95,1,132101,142700,85.3261,108.023,4.4731,1
RN,2016,0,3,0,,Difteria,95,0,48081,36675,37.1257,76.2775,13.39,1
PB,2016,0,3,0,,Difteria,95,0,57272,50352,49.3274,87.9173,8.33758,1
PE,2016,0,3,0,,Difteria,95,1,137706,135126,71.3513,98.1264,5.02077,1
AL,2016,0,3,0,,Difteria,95,0,51087,43646,56.8627,85.4347,13.6031,1
SE,2016,0,3,0,,Difteria,95,0,33620,28106,66.6667,83.599,9.59213,1
BA,2016,0,3,0,,Difteria,95,0,205976,154227,30.2885,74.8762,8.65764,1
MG,2016,0,3,0,,Difteria,95,0,263737,248237,71.0094,94.1229,1.39152,1
ES,2016,0,3,0,,Difteria,95,0,56484,51588,75.641,91.3321,4.28232,1
RJ,2016,0,3,0,,Difteria,95,1,223599,220758,66.3043,98.7294,5.76167,1
SP,2016,0,3,0,,Difteria,95,0,614737,544254,61.2403,88.5344,5.38514,1
PR,2016,0,3,0,,Difteria,95,0,157523,145091,63.9098,92.1078,3.64716,1
SC,2016,0,3,0,,Difteria,95,0,95977,89492,66.4407,93.2432,4.92319,1
RS,2016,0,3,0,,Difteria,95,0,144862,125514,62.7016,86.6438,7.36427,1
MS,2016,0,3,0,,Difteria,95,1,43521,43338,59.4937,99.5795,6.04228,1
MT,2016,0,3,0,,Difteria,95,1,55648,53681,64.539,96.4653,3.56591,1
GO,2016,0,3,0,,Difteria,95,0,99683,84468,55.6911,84.7366,6.57951,1
DF,2016,0,3,0,,Difteria,95,1,43024,62129,100.0,144.405,4.65455,1
RO,2016,1,1,1,,Difteria,95,0,28029,21094,34.6154,75.2578,,0
AC,2016,1,1,1,,Difteria,95,0,17294,10254,13.6364,59.2922,,0
AM,2016,1,1,1,,Difteria,95,0,83597,37903,9.67742,45.3401,,0
RR,2016,1,1,1,,Difteria,95,0,10761,9588,20.0,89.0995,,0
PA,2016,1,1,1,,Difteria,95,0,147093,70309,5.55556,47.799,,0
AP,2016,1,1,1,,Difteria,95,0,16377,10789,12.5,65.879,,0
TO,2016,1,1,1,,Difteria,95,0,25460,17431,26.8116,68.4643,,0
MA,2016,1,1,1,,Difteria,95,0,119403,54045,6.51163,45.2627,,0
PI,2016,1,1,1,,Difteria,95,0,48393,30309,23.6364,62.631,,0
CE,2016,1,1,1,,Difteria,95,0,132075,103457,45.1087,78.332,,0
RN,2016,1,1,1,,Difteria,95,0,49377,30031,19.1617,60.8198,,0
PB,2016,1,1,1,,Difteria,95,0,58463,37563,20.6278,64.2509,,0
PE,2016,1,1,1,,Difteria,95,0,143304,112498,27.5676,78.503,,0
AL,2016,1,1,1,,Difteria,95,0,52184,34669,14.7059,66.4361,,0
SE,2016,1,1,1,,Difteria,95,0,34522,26423,37.3333,76.5396,,0
BA,2016,1,1,1,,Difteria,95,0,207372,126305,13.4615,60.9075,,0
MG,2016,1,1,1,,Difteria,95,0,270191,204178,41.9014,75.568,,0
ES,2016,1,1,1,,Difteria,95,0,57968,34656,14.1026,59.7847,,0
RJ,2016,1,1,1,,Difteria,95,0,230395,129551,8.69565,56.23,,0
SP,2016,1,1,1,,Difteria,95,0,624069,367330,26.283,58.8605,,0
PR,2016,1,1,1,,Difteria,95,0,160194,103838,42.2111,64.8202,,0
SC,2016,1,1,1,,Difteria,95,0,95438,61097,15.6997,64.0175,,0
RS,2016,1,1,1,,Difteria,95,0,145435,86964,24.7984,59.7958,,0
MS,2016,1,1,1,,Difteria,95,0,44384,39292,40.5063,88.5274,,0
MT,2016,1,1,1,,Difteria,95,0,57824,41734,37.5887,72.1742,,0
GO,2016,1,1,1,,Difteria,95,0,103136,57365,23.5772,55.6207,,0
DF,2016,1,1,1,,Difteria,95,1,42765,46152,100.0,107.92,,0
RO,2016,4,2,1,,Difteria,95,0,26643,19183,21.5686,72.0002,9.05945,1
AC,2016,4,2,1,,Difteria,95,0,17254,7246,4.54545,41.9961,29.3349,1
AM,2016,4,2,1,,Difteria,95,0,80500,26537,1.6129,32.9652,29.9871,1
RR,2016,4,2,1,,Difteria,95,0,10538,8147,20.0,77.3107,15.0292,1
PA,2016,4,2,1,,Difteria,95,0,146966,47721,0.694444,32.4708,32.1268,1
AP,2016,4,2,1,,Difteria,95,0,15419,8630,0.0,55.9699,20.0111,1
TO,2016,4,2,1,,Difteria,95,0,25147,15975,13.7681,63.5265,8.35293,1
MA,2016,4,2,1,,Difteria,95,0,119411,41022,2.34742,34.3536,24.0966,1
PI,2016,4,2,1,,Difteria,95,0,48524,27165,13.5747,55.9826,10.3732,1
CE,2016,4,2,1,,Difteria,95,0,128769,81051,8.15217,62.9429,21.6573,1
RN,2016,4,2,1,,Difteria,95,0,49154,24006,6.62651,48.8383,20.0626,1
PB,2016,4,2,1,,Difteria,95,0,51868,32969,18.018,63.5633,12.2301,1
PE,2016,4,2,1,,Difteria,95,0,143227,93094,9.23913,64.9975,17.2483,1
AL,2016,4,2,1,,Difteria,95,0,53618,28291,2.94118,52.764,18.3968,1
SE,2016,4,2,1,,Difteria,95,0,34269,22502,12.0,65.6628,14.8393,1
BA,2016,4,2,1,,Difteria,95,0,210470,109378,4.57831,51.9685,13.4017,1
MG,2016,4,2,1,,Difteria,95,0,263016,181307,19.7647,68.9338,11.2015,1
ES,2016,4,2,1,,Difteria,95,0,55285,28884,8.97436,52.2456,16.6551,1
RJ,2016,4,2,1,,Difteria,95,0,216932,101201,0.0,46.651,21.8833,1
SP,2016,4,2,1,,Difteria,95,0,605777,284979,18.1962,47.0435,22.4188,1
PR,2016,4,2,1,,Difteria,95,0,150341,99149,21.1055,65.9494,4.51569,1
SC,2016,4,2,1,,Difteria,95,0,90445,51230,10.6164,56.6422,16.1497,1
RS,2016,4,2,1,,Difteria,95,0,137836,70225,20.0811,50.9482,19.2482,1
MS,2016,4,2,1,,Difteria,95,0,42669,33665,18.9873,78.898,14.321,1
MT,2016,4,2,1,,Difteria,95,0,51208,33467,17.7305,65.355,19.8088,1
GO,2016,4,2,1,,Difteria,95,0,99739,45090,6.58436,45.208,21.3981,1
DF,2016,4,2,1,,Difteria,95,1,36589,40122,100.0,109.656,13.0655,1
RO,2017,0,1,0,,Difteria,95,1,27729,31966,96.1538,115.28,,0
AC,2017,0,1,0,,Difteria,95,1,16381,16416,54.5455,100.214,,0
AM,2017,0,1,0,,Difteria,95,1,80167,76451,53.2258,95.3647,,0
RR,2017,0,1,0,,Difteria,95,1,11286,12084,73.3333,107.071,,0
PA,2017,0,1,0,,Difteria,95,0,142015,118331,49.3056,83.3229,,0
AP,2017,0,1,0,,Difteria,95,0,16053,14644,56.25,91.2228,,0
TO,2017,0,1,0,,Difteria,95,1,24592,25120,79.1367,102.147,,0
MA,2017,0,1,0,,Difteria,95,0,117851,106396,58.0645,90.2801,,0
PI,2017,0,1,0,,Difteria,95,0,47843,42157,51.7857,88.1153,,0
CE,2017,0,1,0,,Difteria,95,1,130850,147736,87.5,112.905,,0
RN,2017,0,1,0,,Difteria,95,0,47160,39295,53.8922,83.3227,,0
PB,2017,0,1,0,,Difteria,95,0,56805,53228,61.435,93.703,,0
PE,2017,0,1,0,,Difteria,95,1,135264,134012,73.5135,99.0744,,0
AL,2017,0,1,0,,Difteria,95,1,50461,51782,83.3333,102.618,,0
SE,2017,0,1,0,,Difteria,95,0,33474,31605,69.3333,94.4166,,0
BA,2017,0,1,0,,Difteria,95,0,205827,180567,49.6403,87.7276,,0
MG,2017,0,1,0,,Difteria,95,1,262984,250837,79.0152,95.3811,,0
ES,2017,0,1,0,,Difteria,95,0,56438,51654,70.5128,91.5234,,0
RJ,2017,0,1,0,,Difteria,95,1,222113,238349,69.5652,107.31,,0
SP,2017,0,1,0,,Difteria,95,1,605086,602051,74.8837,99.4984,,0
PR,2017,0,1,0,,Difteria,95,1,157138,153851,84.4612,97.9082,,0
SC,2017,0,1,0,,Difteria,95,0,96142,86278,71.5254,89.7402,,0
RS,2017,0,1,0,,Difteria,95,0,141895,132503,67.4044,93.381,,0
MS,2017,0,1,0,,Difteria,95,1,43393,45472,73.4177,104.791,,0
MT,2017,0,1,0,,Difteria,95,1,55478,54443,58.8652,98.1344,,0
GO,2017,0,1,0,,Difteria,95,0,99165,94042,74.7967,94.8339,,0
DF,2017,0,1,0,,Difteria,95,1,42742,42195,0.0,98.7202,,0
RO,2017,0,2,0,,Difteria,95,1,27729,31013,94.2308,111.843,2.98129,0
AC,2017,0,2,0,,Difteria,95,0,16381,14518,22.7273,88.6271,11.5619,0
AM,2017,0,2,0,,Difteria,95,0,80167,69709,27.4194,86.9547,8.81872,0
RR,2017,0,2,0,,Difteria,95,1,11286,10873,60.0,96.3406,10.0215,0
PA,2017,0,2,0,,Difteria,95,0,142015,103187,25.0,72.6592,12.798,0
AP,2017,0,2,0,,Difteria,95,0,16053,12326,43.75,76.7832,15.829,0
TO,2017,0,2,0,,Difteria,95,1,24592,23556,64.7482,95.7872,6.22611,0
MA,2017,0,2,0,,Difteria,95,0,117851,95358,40.553,80.914,10.3744,0
PI,2017,0,2,0,,Difteria,95,0,47843,39645,41.0714,82.8648,5.95868,0
CE,2017,0,2,0,,Difteria,95,1,130850,135842,78.2609,103.815,8.05085,0
RN,2017,0,2,0,,Difteria,95,0,47160,36352,43.1138,77.0823,7.4895,0
PB,2017,0,2,0,,Difteria,95,0,56805,49035,39.0135,86.3216,7.87743,0
PE,2017,0,2,0,,Difteria,95,1,135264,131249,58.3784,97.0317,2.06176,0
AL,2017,0,2,0,,Difteria,95,0,50461,46751,60.7843,92.6478,9.71573,0
SE,2017,0,2,0,,Difteria,95,0,33474,29864,40.0,89.2155,5.50862,0
BA,2017,0,2,0,,Difteria,95,0,205827,169793,35.9712,82.4931,5.96676,0
MG,2017,0,2,0,,Difteria,95,0,262984,243765,71.7468,92.6919,2.81936,0
ES,2017,0,2,0,,Difteria,95,0,56438,48474,57.6923,85.8889,6.15635,0
RJ,2017,0,2,0,,Difteria,95,1,222113,217457,48.913,97.9038,8.7653,0
SP,2017,0,2,0,,Difteria,95,1,605086,579591,66.6667,95.7866,3.73058,0
PR,2017,0,2,0,,Difteria,95,1,157138,150009,73.183,95.4632,2.49722,0
SC,2017,0,2,0,,Difteria,95,0,96142,83964,61.3559,87.3333,2.68203,0
RS,2017,0,2,0,,Difteria,95,0,141895,127650,58.9537,89.9609,3.66256,0
MS,2017,0,2,0,,Difteria,95,1,43393,42830,60.7595,98.7026,5.81017,0
MT,2017,0,2,0,,Difteria,95,0,55478,51312,48.9362,92.4907,5.75097,0
GO,2017,0,2,0,,Difteria,95,0,99165,88564,66.2602,89.3097,5.82506,0
DF,2017,0,2,0,,Difteria,95,1,42742,41639,0.0,97.4194,1.31769,0
RO,2017,0,3,0,,Difteria,95,1,27729,30087,92.3077,108.504,5.87812,1
AC,2017,0,3,0,,Difteria,95,0,16381,12388,4.54545,75.6242,24.537,1
AM,2017,0,3,0,,Difteria,95,0,80167,61214,12.9032,76.3581,19.9304,1
RR,2017,0,3,0,,Difteria,95,0,11286,10026,33.3333,88.8357,17.0308,1
PA,2017,0,3,0,,Difteria,95,0,142015,87433,13.8889,61.566,26.1115,1
AP,2017,0,3,0,,Difteria,95,0,16053,9887,31.25,61.5897,32.4843,1
TO,2017,0,3,0,,Difteria,95,0,24592,21398,49.6403,87.012,14.8169,1
MA,2017,0,3,0,,Difteria,95,0,117851,84382,23.5023,71.6006,20.6906,1
PI,2017,0,3,0,,Difteria,95,0,47843,36167,28.125,75.5952,14.2088,1
CE,2017,0,3,0,,Difteria,95,0,130850,123240,66.8478,94.1842,16.5809,1
RN,2017,0,3,0,,Difteria,95,0,47160,32971,25.1497,69.9131,16.0937,1
PB,2017,0,3,0,,Difteria,95,0,56805,47233,36.7713,83.1494,11.2629,1
PE,2017,0,3,0,,Difteria,95,0,135264,122663,49.1892,90.6841,8.46864,1
AL,2017,0,3,0,,Difteria,95,0,50461,41702,42.1569,82.642,19.4662,1
SE,2017,0,3,0,,Difteria,95,0,33474,27522,30.6667,82.219,12.9188,1
BA,2017,0,3,0,,Difteria,95,0,205827,154842,26.1391,75.2292,14.2468,1
MG,2017,0,3,0,,Difteria,95,0,262984,231269,60.7268,87.9403,7.80108,1
ES,2017,0,3,0,,Difteria,95,0,56438,44527,46.1538,78.8954,13.7976,1
RJ,2017,0,3,0,,Difteria,95,0,222113,209954,45.6522,94.5258,11.9132,1
SP,2017,0,3,0,,Difteria,95,0,605086,532027,52.795,87.9258,11.6309,1
PR,2017,0,3,0,,Difteria,95,0,157138,142835,57.8947,90.8978,7.16017,1
SC,2017,0,3,0,,Difteria,95,0,96142,78427,47.1186,81.5741,9.09965,1
RS,2017,0,3,0,,Difteria,95,0,141895,118972,46.8813,83.8451,10.2118,1
MS,2017,0,3,0,,Difteria,95,0,43393,40467,44.3038,93.257,11.0068,1
MT,2017,0,3,0,,Difteria,95,0,55478,48229,35.461,86.9336,11.4138,1
GO,2017,0,3,0,,Difteria,95,0,99165,80858,48.374,81.5388,14.0193,1
DF,2017,0,3,0,,Difteria,95,0,42742,38942,0.0,91.1094,7.70944,1
RO,2017,1,1,1,,Difteria,95,0,27443,22131,33.3333,80.6435,,0
AC,2017,1,1,1,,Difteria,95,0,16431,10622,9.09091,64.6461,,0
AM,2017,1,1,1,,Difteria,95,0,80346,53620,9.67742,66.7364,,0
RR,2017,1,1,1,,Difteria,95,0,10932,9332,33.3333,85.3641,,0
PA,2017,1,1,1,,Difteria,95,0,142452,84927,11.8056,59.618,,0
AP,2017,1,1,1,,Difteria,95,0,16249,9114,25.0,56.0896,,0
TO,2017,1,1,1,,Difteria,95,0,24439,20091,45.3237,82.2088,,0
MA,2017,1,1,1,,Difteria,95,0,117201,71598,21.659,61.0899,,0
PI,2017,1,1,1,,Difteria,95,0,47725,34692,28.6996,72.6915,,0
CE,2017,1,1,1,,Difteria,95,0,131766,112982,63.587,85.7444,,0
RN,2017,1,1,1,,Difteria,95,0,47953,29775,31.3253,62.092,,0
PB,2017,1,1,1,,Difteria,95,0,57124,42116,49.3274,73.7273,,0
PE,2017,1,1,1,,Difteria,95,0,137290,113006,49.1892,82.3119,,0
AL,2017,1,1,1,,Difteria,95,0,50783,42716,54.902,84.1148,,0
SE,2017,1,1,1,,Difteria,95,0,33546,25406,37.8378,75.7348,,0
BA,2017,1,1,1,,Difteria,95,0,205157,139429,19.5181,67.9621,,0
MG,2017,1,1,1,,Difteria,95,0,263459,211711,53.7102,80.3582,,0
ES,2017,1,1,1,,Difteria,95,0,56562,40227,44.1558,71.1202,,0
RJ,2017,1,1,1,,Difteria,95,0,223374,183591,26.087,82.19,,0
SP,2017,1,1,1,,Difteria,95,0,614356,475252,36.4207,77.3577,,0
PR,2017,1,1,1,,Difteria,95,0,157298,104751,43.1818,66.594,,0
SC,2017,1,1,1,,Difteria,95,0,96221,73444,37.884,76.3285,,0
RS,2017,1,1,1,,Difteria,95,0,144573,103890,40.4082,71.8599,,0
MS,2017,1,1,1,,Difteria,95,0,43524,36432,39.2405,83.7055,,0
MT,2017,1,1,1,,Difteria,95,0,55676,43213,30.4965,77.6151,,0
GO,2017,1,1,1,,Difteria,95,0,100801,71706,34.1463,71.1362,,0
DF,2017,1,1,1,,Difteria,95,0,41973,36668,0.0,87.3609,,0
RO,2017,4,2,1,,Difteria,95,0,26929,17437,9.80392,64.7518,21.2101,1
AC,2017,4,2,1,,Difteria,95,0,16716,8520,4.54545,50.9691,19.7891,1
AM,2017,4,2,1,,Difteria,95,0,81530,46349,1.6129,56.849,13.5602,1
RR,2017,4,2,1,,Difteria,95,0,10696,7775,13.3333,72.6907,16.6845,1
PA,2017,4,2,1,,Difteria,95,0,144701,67208,2.77778,46.4461,20.8638,1
AP,2017,4,2,1,,Difteria,95,0,15769,7764,0.0,49.2358,14.8124,1
TO,2017,4,2,1,,Difteria,95,0,24676,18230,15.1079,73.8774,9.26285,1
MA,2017,4,2,1,,Difteria,95,0,115085,59399,2.77778,51.6132,17.0382,1
PI,2017,4,2,1,,Difteria,95,0,46747,28561,8.92857,61.097,17.6727,1
CE,2017,4,2,1,,Difteria,95,0,127189,92812,10.8696,72.9717,17.8524,1
RN,2017,4,2,1,,Difteria,95,0,48319,23846,5.42169,49.3512,19.9127,1
PB,2017,4,2,1,,Difteria,95,0,51259,36019,23.4234,70.2686,14.4767,1
PE,2017,4,2,1,,Difteria,95,0,141405,92285,7.02703,65.2629,18.3362,1
AL,2017,4,2,1,,Difteria,95,0,52800,36936,14.7059,69.9545,13.5312,1
SE,2017,4,2,1,,Difteria,95,0,33814,21962,9.33333,64.9494,13.5559,1
BA,2017,4,2,1,,Difteria,95,0,205635,116410,4.10628,56.61,16.5095,1
MG,2017,4,2,1,,Difteria,95,0,262171,187231,14.7059,71.4156,11.5629,1
ES,2017,4,2,1,,Difteria,95,0,55990,32186,3.8961,57.4853,19.9891,1
RJ,2017,4,2,1,,Difteria,95,0,218654,142846,7.6087,65.3297,22.1934,1
SP,2017,4,2,1,,Difteria,95,0,606157,349012,10.5678,57.5778,26.5627,1
PR,2017,4,2,1,,Difteria,95,0,153135,106536,20.0,69.57,-1.70404,1
SC,2017,4,2,1,,Difteria,95,0,91277,63117,19.1126,69.1489,14.0611,1
RS,2017,4,2,1,,Difteria,95,0,139561,84904,16.7347,60.8365,18.2751,1
MS,2017,4,2,1,,Difteria,95,0,42901,29465,12.6582,68.6814,19.1233,1
MT,2017,4,2,1,,Difteria,95,0,53150,35889,14.3885,67.524,16.9486,1
GO,2017,4,2,1,,Difteria,95,0,100546,58493,13.0081,58.1754,18.4266,1
DF,2017,4,2,1,,Difteria,95,0,37194,28726,0.0,77.2329,21.6592,1
RO,2018,0,1,0,,Difteria,95,0,28339,26541,67.3077,93.6554,,0
AC,2018,0,1,0,,Difteria,95,0,16915,15175,40.9091,89.7133,,0
AM,2018,0,1,0,,Difteria,95,0,81760,72387,53.2258,88.536,,0
RR,2018,0,1,0,,Difteria,95,1,11693,12273,53.3333,104.96,,0
PA,2018,0,1,0,,Difteria,95,0,145341,116264,38.1944,79.9939,,0
AP,2018,0,1,0,,Difteria,95,1,15942,15212,56.25,95.4209,,0
TO,2018,0,1,0,,Difteria,95,1,25676,24766,74.1007,96.4558,,0
MA,2018,0,1,0,,Difteria,95,0,119565,105527,54.3779,88.2591,,0
PI,2018,0,1,0,,Difteria,95,0,48516,42691,46.875,87.9937,,0
CE,2018,0,1,0,,Difteria,95,1,132945,152177,73.913,114.466,,0
RN,2018,0,1,0,,Difteria,95,0,47911,44484,58.6826,92.8472,,0
PB,2018,0,1,0,,Difteria,95,1,58071,55842,53.8117,96.1616,,0
PE,2018,0,1,0,,Difteria,95,0,139465,131614,68.1081,94.3706,,0
AL,2018,0,1,0,,Difteria,95,1,51274,52141,80.3922,101.691,,0
SE,2018,0,1,0,,Difteria,95,0,34554,32454,72.0,93.9226,,0
BA,2018,0,1,0,,Difteria,95,0,208763,170637,51.5588,81.7372,,0
MG,2018,0,1,0,,Difteria,95,1,268825,260004,75.1465,96.7187,,0
ES,2018,0,1,0,,Difteria,95,0,58047,51246,66.6667,88.2836,,0
RJ,2018,0,1,0,,Difteria,95,0,228350,201726,59.7826,88.3407,,0
SP,2018,0,1,0,,Difteria,95,0,610321,558145,67.1318,91.4511,,0
PR,2018,0,1,0,,Difteria,95,0,159471,146756,67.9198,92.0268,,0
SC,2018,0,1,0,,Difteria,95,0,97456,90279,54.5763,92.6357,,0
RS,2018,0,1,0,,Difteria,95,0,142022,128243,48.4909,90.298,,0
MS,2018,0,1,0,,Difteria,95,1,44149,42208,67.0886,95.6035,,0
MT,2018,0,1,0,,Difteria,95,0,57333,52426,63.1206,91.4412,,0
GO,2018,0,1,0,,Difteria,95,0,101643,86404,66.2602,85.0073,,0
DF,2018,0,1,0,,Difteria,95,0,43560,37604,0.0,86.3269,,0
RO,2018,0,2,0,,Difteria,95,0,28339,26854,59.6154,94.7599,-1.17931,0
AC,2018,0,2,0,,Difteria,95,0,16915,13363,18.1818,79.0009,11.9407,0
AM,2018,0,2,0,,Difteria,95,0,81760,67911,37.0968,83.0614,6.18343,0
RR,2018,0,2,0,,Difteria,95,0,11693,10631,53.3333,90.9176,13.379,0
PA,2018,0,2,0,,Difteria,95,0,145341,99703,20.8333,68.5994,14.2443,0
AP,2018,0,2,0,,Difteria,95,0,15942,12876,25.0,80.7678,15.3563,0
TO,2018,0,2,0,,Difteria,95,0,25676,23300,61.8705,90.7462,5.91941,0
MA,2018,0,2,0,,Difteria,95,0,119565,97484,37.788,81.5322,7.62175,0
PI,2018,0,2,0,,Difteria,95,0,48516,41326,40.1786,85.1801,3.1974,0
